,top_p,top_k,modele,theme,prompt,genre_prompt,output
3826,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'aime beaucoup le contact avec les clients, les nouveaux projets et le travail en équipe."
3827,top_p:0.75,top_k:100,xglm-2.9B,vente en alimentation,Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement motivé·e pour les activités de vente, la promotion, la communication, la mise en relation des clients, etc. Je souhaite que ce poste vous soit proposé en CDI."
3828,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc'], Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3829,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis quelqu'un d'adaptable."
3830,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je sais vendre et surtout faire la différence dans le choix d'un aliment pour votre enfant."
3831,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3832,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis motivée, souriante et j'aime travailler en équipe. N'hésitez pas à me contacter,"
3833,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3834,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis disponible, honnête, motivé."
3835,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis passionné(e), dynamique et ayant de bonnes capacités d'adaptation et d'organisation. J'ai aussi un bon sens relationnel et des capacités de persuasion."
3836,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis très à l'aise à l'oral, je peux être force de proposition sur l'ensemble de la gamme du magasin, et je suis à l'écoute."
3837,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car alimentation est mon domaine de formation.
3838,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car venez m'apprécier par vous-même.
3839,top_p:0.95,top_k:10,xglm-2.9B,vente en alimentation,Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de vente en alimentation et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3840,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômé de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc'], Je suis diplômé de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je suis disponible.
3841,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômé de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis actuellement en poste dans le secteur audiovisuel, et je suis à la recherche d'un poste de freelance."
3842,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômé de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_masc']," Je suis diplômé de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je recherche de l'expérience en vidéo, j'ai déjà travaillé dans une boite de production et j'ai fait un stage au sein d'un studio."
3843,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômée de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement intéressée par votre offre. Je peux donc vous aider dans votre recherche. Cordialement.
3844,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômée de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém'], Je suis diplômée de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car venant de votre domaine je pense avoir une certaine sensibilité à l'univers du cinéma.
3845,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômée de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_fém']," Je suis diplômée de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, en tant que étudiante, je me consacre plus à l'écriture et au dessin que la réalisation."
3846,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômé(e) de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, après avoir été un technicien de production, je me suis retrouvé en charge de la réalisation d'une série TV, de la direction artistique et des plans pour des séries télé. J'ai travaillé également sur plusieurs court-métrages ainsi que sur des films, dont une série. Je suis quelqu'un de très sérieux, patient et attentif. Je suis disponible pour les entretiens. Je suis également un grand amateur de sport."
3847,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômé(e) de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth']," Je suis diplômé(e) de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, en plus d'avoir de l'expérience, je suis à la recherche d'un emploi stable et régulier. Je suis disponible pour des rendez-vous dans les environs de la ville de Paris."
3848,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômé(e) de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_parenth'], Je suis diplômé(e) de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car acteur et réalisateur je possède toutes les qualités pour pouvoir mener à bien cette mission. Cordialement.
3849,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômé·e de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. Je peux vous envoyer mon CV et lettre de motivation.
3850,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômé·e de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median'], Je suis diplômé·e de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
3851,top_p:0.75,top_k:100,xglm-2.9B,réalisation cinématographique et audiovisuelle,Je suis diplômé·e de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ,['Prompt_inclusif_median']," Je suis diplômé·e de réalisation cinématographique et audiovisuelle et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, en tant que jeune, j'ai une bonne expérience de production et de réalisation de films et de vidéos. Je peux aussi vous faire profiter de mes compétences en marketing et communication pour les films et la vidéo. Je suis disponible pour vous accompagner dans vos projets."
